Beadpack,,Sandstone,,Limestone,
X,Y,X,Y,X,Y
2.440818691983969,1.5777646109081616,0.49971100190446016,1109.2673973448682,-0.04978179478471301,2942.4613509338183
2.5253560453207653,-1.661093964336942,0.22984175856007294,1020.1987865256169,-2.052666781533419,2442.057701058389
2.5871333419899614,-0.041664676714390225,0.1322986585560768,1117.3645437829819,-0.7650978614806796,2412.9079738811797
2.6196477086579604,-0.041664676714390225,0.011995501884483062,1342.4652147625434,-0.895155328152673,2540.8428876033768
2.658664948659558,-3.280523251959494,0.14205296855647642,1426.6755377189265,-1.0772357814934646,2563.514897630095
2.6846764419939566,-1.661093964336942,-0.004261681449515997,1488.2138506485908,-0.7520921148134798,2924.647628769968
2.7106879353283553,-1.661093964336942,0.808597485250445,1863.9214453770683,-0.7618464248138803,2778.8989928839205
2.756208048663554,-1.661093964336942,0.5257224952388588,1969.1843490725469,-0.9634354981554698,2981.327653836764
2.7952252886651507,-1.661093964336942,0.09002998188767908,1867.1603039523138,-1.3275964048370534,2982.947083124387
2.8407454020003495,-1.661093964336942,-0.06278754145191368,1839.6300060627273,-2.956566174903777,2978.0887952615185
2.8732597686683485,-1.661093964336942,-0.287136671461103,1825.0551424741225,-1.7242716781866347,2979.708224549141
2.7269451186623543,-3.280523251959494,-0.6903148181442837,1846.1077232132184,-1.0122070481574683,2887.4007551546447
2.5578704119887625,-1.661093964336942,-0.6350403948086862,1640.4402036851293,-0.9471783148214716,2855.01216940219
2.4993445519863666,1.5777646109081616,-0.31639960146230184,1497.9304263743275,-0.9049096381530735,2804.8098614858845
2.470081621985167,4.816623186154175,-0.40743982813269675,1463.9224113342498,-0.9211668214870721,2466.3491403727303
2.899271262002747,3.197193898531623,-0.38467977146509824,1433.1532548694172,-1.9063521315274259,2365.94452454012
2.8114824719991507,1.5777646109081616,-0.3554168414638994,1373.234371227376,-1.8088090315234306,2276.875913720869
2.642407765325558,3.197193898531623,-0.9146639481534735,1745.703107380608,-1.7080144948526352,2231.5318936674316
2.4310643819835684,22.630345350004063,-0.8171208481494778,1732.7476730796257,-1.5421912248458431,2179.710156463504
2.4765844953187672,22.630345350004063,-0.47571999813549404,1965.9454904973018,-1.5291854781786438,2114.932984958594
2.5578704119887625,12.913769624267843,-0.599274591473888,1946.5123390458284,-2.25100441820821,2715.7412506666333
2.6033905253239613,12.913769624267843,-0.6610518881430849,1941.6540511829603,-2.5956567048889934,2821.004154362112
2.580630468656362,16.152628199513856,-0.8106179748158784,1922.2208997314874,-2.748474228228586,2871.2064622784173
2.535110355321164,19.39148677475896,-0.921166821487073,1967.5649197849243,-2.6997026782265885,2973.2305073986504
2.6554135119927587,14.533198911890395,-0.9894469914898694,1959.4677733468106,-2.6184167615565928,2978.0887952615185
2.6814250053271573,12.913769624267843,-1.0674814714930663,1931.937475457224,-2.767982848229386,2968.3722195357823
2.707436498661556,11.294340336645291,-1.1455159514962623,1922.2208997314874,-2.7517256648953863,2935.9836337833267
2.739950865329554,11.294340336645291,-1.1910360648314602,1980.5203540859065,-2.4948621682181984,2966.7527902481597
2.7627109219971535,11.294340336645291,-0.4334513214670954,1959.4677733468106,-2.3810618848802036,2976.469365973896
2.7952252886651507,11.294340336645291,-0.47571999813549404,1938.4151926077147,-2.2802673482094082,2979.708224549141
2.814733908665951,14.533198911890395,-2.5241250982193977,1982.1397833735286,-2.1241983882030158,2971.6110781110274
2.8537511486675484,14.533198911890395,-2.452593491549801,1990.2369298116428,-2.072175401534218,2952.177926659555
2.8732597686683485,17.7720574871355,-2.319284588211007,1972.4232076477924,-1.9811351748638226,2955.4167852348
2.8862655153355474,21.01091606238151,-2.1599641915378145,1974.042636935415,-1.8640834548590282,2974.849936686273
2.9187798820035455,21.01091606238151,-2.091684021535018,1962.7066319220557,-1.8153119048570305,2976.469365973896
2.9382885020043448,27.488633212872628,-1.9323636248618254,1978.9009247982835,-1.6885058748518365,2965.1333609605363
2.954545685338344,33.966350363363745,-1.7730432281886328,1970.8037783601699,-1.6169742681822394,2942.4613509338183
2.954545685338344,43.682926089099965,-1.6689972548510377,1964.3260612096788,-1.633231451516239,2926.2670580575905
2.925282755337146,43.682926089099965,-1.4869168015102465,1970.8037783601699,-1.5551969715130425,2905.2144773184946
2.9025226986695465,38.8246382262314,-1.477162491509847,1964.3260612096788,-1.4478995615086472,2855.01216940219
2.8895169520023476,37.20520893860885,-1.3893737015062513,1930.318046169601,-1.3926251381730501,2871.2064622784173
2.876511205335148,33.966350363363745,-2.605411014889394,1915.7431825809963,-1.2983334748358546,2903.595048030872
2.850499712000749,32.34692107574119,-2.413576251548203,1860.6825868018232,-1.2528133615006567,2934.364204495704
2.830991091999951,27.488633212872628,-2.3615532648794053,1922.2208997314874,-1.2918306015022551,2900.356189455627
2.7497051753299537,29.10806250049518,-2.3127817148774072,1727.8893852167575,-1.2463104881670568,2850.1538815393214
2.7106879353283553,29.10806250049518,-2.2640101648754096,1769.994546694949,-1.0967444014942642,2833.959588663094
2.7269451186623543,35.5857796509863,-2.26726160154221,1823.4357131864995,-1.1195044581618627,2762.7047000076927
2.769213795330752,37.20520893860885,-2.244501544874611,1829.9134303369906,-1.1162530214950626,2717.360679954256
2.691179315327556,35.5857796509863,-2.2022328682062127,1834.7717181998592,-1.1097501481614636,2667.1583720379513
2.6651678219931574,33.966350363363745,-2.153461318204215,1834.7717181998592,-0.9114125114866725,2451.7742767841255
2.61314483532436,29.10806250049518,-2.085181148201418,1831.5328596246136,-2.176221374871813,2673.636089188442
2.5871333419899614,30.72749178811773,-2.0624210915338193,1831.5328596246136,-2.078678274867818,2615.3366348340232
2.5611218486555627,32.34692107574119,-2.020152414865421,1833.1522889122361,-2.016900978198621,2568.3731854929633
2.5448646653215636,32.34692107574119,-2.25750729154181,1920.6014704438644,-1.8738377648594273,2450.154847496503
2.4993445519863666,32.34692107574119,-2.150209881537415,1918.9820411562418,-1.7697917915218322,2369.1833831153654
2.515601735320364,35.5857796509863,-2.065672528200619,1920.6014704438644,-1.1845331914978603,2090.641545644253
2.437567255317168,35.5857796509863,-2.0136495415318216,1923.8403290191104,-1.350356461504652,2119.791272821462
2.4343158186503686,43.682926089099965,-1.9193578781946257,1923.8403290191104,-1.0252127948246672,2056.633530604175
2.4343158186503686,61.49664825295076,-1.8218147781906304,1923.8403290191104,-1.0252127948246672,2040.4392377279473
2.42456150864997,89.02694614253687,-1.6820030015182375,1920.6014704438644,-1.0089556114906681,2024.24494485172
2.42456150864997,84.16865827966876,-1.4901682381770462,1920.6014704438644,-0.9211668214870721,2064.7306770422883
2.4668301853183676,72.83265326630953,-1.5942142115146414,1917.3626118686193,-0.28388523479430194,1990.2369298116423
2.4798359319855665,61.49664825295076,-1.7535346081878336,1920.6014704438644,-0.32615391146270056,2043.678096303193
2.4830873686523667,48.54121395196762,-1.9941409215310224,1838.0105767751043,-0.2676280514603029,2110.0746970957257
2.505847425319965,50.16064323959108,-1.964877991529824,1838.0105767751043,-0.5830174081398889,2213.7181715035813
2.5383617919879633,53.39950181483664,-1.942117934862225,1838.0105767751043,-0.4919771814694922,2215.3376007912043
2.580630468656362,51.78007252721363,-1.8900949481934277,1838.0105767751043,-0.48872574480269204,2168.3741514501444
2.6098933986575608,48.54121395196762,-1.8218147781906304,1836.3911474874817,-0.7195777481454817,2242.867898680791
2.6651678219931574,48.54121395196762,-1.7893004115226323,1836.3911474874817,-0.8561380881510754,2259.062191557018
2.7009336253279557,50.16064323959108,-1.7112659315194358,1833.1522889122361,-0.9536811881550706,2283.3536308713597
2.739950865329554,53.39950181483664,-1.642985761516639,1826.6745717617455,-0.960184061488671,2352.989090239138
2.7594594853303533,53.39950181483664,-1.581208464847442,1826.6745717617455,-1.015458484824268,2375.6611002658565
2.8082310353323514,46.92178466434507,-1.542191224845844,1826.6745717617455,-1.0739843448266648,2409.669115305934
2.850499712000749,50.16064323959108,-1.509676858177845,1826.6745717617455,-1.1552702614966615,2484.16286253658
2.9025226986695465,58.25778967770475,-1.4283909415078493,1818.5774253236314,-2.3810618848802036,2861.4898865526807
2.961048558671944,63.11607754057286,-1.4056308848402503,1818.5774253236314,-2.5566394648873954,2869.587032990795
2.9382885020043448,59.8772189653273,-1.3568593348382523,1818.5774253236314,-2.4721021115505994,2842.056735101208
2.883014078668748,59.8772189653273,-1.3015849115026552,1815.3385667483858,-0.9081610748198727,2024.24494485172
2.8374939653335494,53.39950181483664,-1.2398076148334582,1813.7191374607632,-0.47571999813549315,2001.5729348250015
2.7952252886651507,53.39950181483664,-1.1877846281646605,1810.4802788855177,-0.566760224805889,2004.811793400247
2.941539938671145,76.0715118415551,-1.1552702614966623,1810.4802788855177,-0.7650978614806796,2006.4312226878696
2.9025226986695465,76.0715118415551,-2.2282443615406113,1802.383132447404,-0.7520921148134798,2043.678096303193
2.863505458667948,76.0715118415551,-2.124198388203016,1802.383132447404,-0.6285375214750859,2009.6700812631152
2.7952252886651507,69.59379469106352,-1.9941409215310224,1794.28598600929,-0.5017314914698918,2040.4392377279473
2.739950865329554,71.21322397868698,-1.8868435115266275,1789.4276981464218,-0.6870633814774836,2111.6941263833487
2.7139393719951554,66.35493611581887,-1.808809031523431,1789.4276981464218,-0.8788981448186739,2106.83583852048
2.678173568660358,64.73550682819541,-1.7210202415198355,1792.6665567216678,-0.8691438348182743,2076.066682055648
2.658664948659558,64.73550682819541,-1.6137228315154402,1792.6665567216678,-0.7423378048130802,2077.6861113432706
2.6359048919919594,64.73550682819541,-1.4999225481774459,1791.0471274340448,-0.6187832114746863,2043.678096303193
2.6098933986575608,69.59379469106352,-1.353607898171453,1786.1888395711767,-0.9471783148214716,2101.9775506576116
2.567624721989163,74.45208255393254,-1.2625676715010572,1781.3305517083081,-1.1877846281646596,2134.3661364100667
2.531858918654364,80.9297997044232,-1.181281754831061,1774.852834557817,-1.3243449681702533,2176.471297888258
2.505847425319965,85.78808756729131,-2.3127817148774072,1862.3020160894457,-1.0284642314914674,2131.127277834821
2.473333058651966,97.12409258065054,-2.2054843048730124,1867.1603039523138,-0.7846064814814788,2127.888419259576
2.453824438651168,103.60180973114211,-2.0754268382010186,1863.9214453770683,-0.6382918314754855,2118.17184353384
2.440818691983969,119.796102607369,-1.8900949481934277,1854.204869651332,-0.9764412448226691,2179.710156463504
2.4310643819835684,129.51267833310612,-1.7567860448546337,1855.824298938955,-1.2918306015022551,2215.3376007912043
2.4440701286507682,147.326400496956,-1.665745818184238,1855.824298938955,-1.4641567448426467,2241.2484693931683
2.453824438651168,137.6098247712198,-1.5616998448466428,1855.824298938955,-0.999201301490269,2192.665590764486
2.470081621985167,121.415531894992,-1.4609053081758474,1852.585440363709,-0.693566254811083,2166.754722162522
2.4928416786527663,113.31838545687833,-1.353607898171453,1849.3465817884635,-1.2593162348342561,2268.778767282755
2.5090988619867653,110.07952688163277,-1.282076291501856,1844.4882939255954,-1.5356883515122433,2317.3616459114373
2.518853171987165,106.84066830638676,-1.9746323015302236,1865.5408746646913,-1.626728578182639,2338.4142266505332
2.5546189753219632,101.98238044351865,-1.8250662148574306,1867.1603039523138,-2.5696452115545947,2910.072765181363
2.596887651990361,93.88523400540498,-2.04941534486662,1897.929460417146,-2.4721021115505994,2895.4979015927584
2.62940201865836,84.16865827966876,-1.9388664981954253,1897.929460417146,-2.498113604884998,2911.6921944689857
2.674922131993557,84.16865827966876,-1.8218147781906304,1891.4517432666548,-2.3875647582138035,2916.5504823318543
2.7269451186623543,87.40751685491432,-1.6982601848522365,1891.4517432666548,-2.303027404877007,2916.5504823318543
2.756208048663554,89.02694614253687,-1.603968521515041,1891.4517432666548,-2.1339526982034154,2913.3116237566087
2.7952252886651507,89.02694614253687,-1.4901682381770462,1891.4517432666548,-2.0136495415318207,2910.072765181363
2.8374939653335494,89.02694614253687,-1.3991280115066504,1888.2128846914097,-1.7860489748558317,2910.072765181363
2.8700083320015475,93.88523400540498,-2.26075872820861,1894.6906018419008,-1.6917573115186362,2910.072765181363
2.892768388669147,103.60180973114211,-2.153461318204215,1896.3100311295234,-1.698260184852236,2908.4533358937406
2.912277008669946,106.84066830638676,-1.2040418114986595,1131.9394073715866,-1.8640834548590282,2913.3116237566087
2.931785628670746,114.93781474450088,-1.0837386548270658,1054.2068015656946,-1.9161064415278255,2913.3116237566087
2.9382885020043448,132.75153690835077,-0.9894469914898694,1018.5793572379939,-2.0201524148654206,2919.7893409070994
2.9187798820035455,132.75153690835077,-0.8951553281526738,1012.1016400875033,-2.182724248205413,2919.7893409070994
2.9187798820035455,132.75153690835077,-0.8138694114826777,1015.3404986627488,-2.3648047015462046,2919.7893409070994
2.899271262002747,121.415531894992,-0.7293320581458822,1015.3404986627488,-2.4493420548830005,2918.169911619477
2.883014078668748,116.55724403212389,-0.6382918314754864,1013.7210693751258,-2.433084871549001,2879.303608716531
2.866756895334748,113.31838545687833,-0.57001166147269,1007.2433522246351,-2.205484304873012,2887.4007551546447
2.84724827533395,108.46009759401022,-0.47571999813549404,1012.1016400875033,-2.0299067248658202,2887.4007551546447
2.8244882186663505,103.60180973114211,-0.4367027581338956,1012.1016400875033,-1.8088090315234306,2885.781325867022
2.769213795330752,101.98238044351865,-0.3684225881310992,1012.1016400875033,-1.5812084648474412,2871.2064622784173
2.7919738519983515,108.46009759401022,-0.31314816479550167,1013.7210693751258,-1.561699844846642,2871.2064622784173
2.7497051753299537,105.22123901876466,-0.1733363881231087,1015.3404986627488,-1.8510777081918288,2867.967603703172
2.720442245328756,103.60180973114211,-0.08879903478631235,1018.5793572379939,-2.0429124715330196,2887.4007551546447
2.7041850619947567,101.98238044351865,-0.05303323145151406,1020.1987865256169,-2.185975684872213,2892.259043017513
2.62940201865836,103.60180973114211,-0.09855334478671107,1041.2513672647128,-2.423330561548602,2877.6841794289085
2.645659201992359,103.60180973114211,-0.18959357145710776,1046.109655127581,-2.4460906182162008,2856.6315986898126
2.4830873686523667,150.56525907220157,-0.2611251781267043,1047.7290844152035,-2.374559011546604,2837.198447238339
2.505847425319965,142.4681126340879,-0.3554168414638994,1047.7290844152035,-2.24450154487461,2829.1013008002255
2.531858918654364,127.89324904548266,-0.4367027581338956,1046.109655127581,-2.2022328682062122,2843.6761643888303
2.5578704119887625,126.27381975786011,-0.48547430813589365,1046.109655127581,-2.267261601542209,2863.1093158403037
2.61314483532436,119.796102607369,-0.5537544781386909,1046.109655127581,-2.338793208211806,2876.0647501412855
2.6651678219931574,118.17667331974644,-0.6578004514762856,1047.7290844152035,-2.1176955148694163,2861.4898865526807
2.6976821886611564,121.415531894992,-0.758594988147081,1052.5873722780716,-1.945369371529024,2858.251027977435
2.7464537386631545,124.65439047023801,-0.8268751581498774,1055.8262308533176,-1.8315690881910296,2850.1538815393214
2.814733908665951,126.27381975786011,-0.898406764819474,1059.0650894285627,-1.6494886348502384,2843.6761643888303
2.8537511486675484,131.13210762072822,-0.969938371489071,1065.5428065790538,-1.4641567448426467,2833.959588663094
2.879762642001947,137.6098247712198,-1.0284642314914683,1075.2593823047905,-1.4413966881750477,2830.7207300878486
2.909025572003147,153.80411764744667,-1.0674814714930663,1088.2148166057723,-1.4348938148414478,2799.9515736230164
2.772465231997553,127.89324904548266,-1.0999958381610648,1106.0285387696226,-1.672248691517837,2843.6761643888303
2.583881905323161,118.17667331974644,-1.103247274827864,1122.22283164585,-1.7795461015222318,2855.01216940219
2.7171908086619547,124.65439047023801,-1.0772357814934654,1122.22283164585,-1.883592074859827,2850.1538815393214
2.518853171987165,157.04297622269223,-1.0057041748238689,1109.2673973448682,-2.1079412048690167,2848.534452251699
2.5611218486555627,145.70697120933255,-0.9179153848202737,1102.789680194377,-2.1502098815374144,2855.01216940219
2.6098933986575608,134.37096619597423,-0.8496352148174768,1099.5508216191315,-2.211987178206612,2803.190432198262
2.661916385326358,131.13210762072822,-0.7748521714810801,1096.311963043886,-2.1697185015382137,2799.9515736230164
2.7009336253279557,137.6098247712198,-0.7000691281446834,1094.6925337562634,-2.052666781533419,2824.243012937358
2.7594594853303533,140.84868334646444,-0.6220346481414873,1091.4536751810178,-1.9681294281966233,2835.5790179507167
2.8114824719991507,145.70697120933255,-0.5212401114706919,1091.4536751810178,-1.8900949481934268,2840.437305813585
2.850499712000749,152.18468835982412,-0.459462814801495,1088.2148166057723,-1.737277424853834,2812.907007923998
2.8700083320015475,168.3789812360519,-0.3879312081318984,1086.5953873181493,-1.5291854781786438,2801.571002910639
2.909025572003147,179.71498624941114,-0.29363954479470245,1081.7370994552812,-1.4706596181762466,2799.9515736230164
2.922031318670345,197.52870841326148,-0.2188565014583066,1080.1176701676586,-1.5194311681782442,2791.8544271849023
2.9187798820035455,229.9172941657157,-0.17658782478990798,1078.498240880036,-1.633231451516239,2804.8098614858845
2.9057741353363458,215.34243057711137,-0.2416165581259051,1110.8868266324907,-1.6494886348502384,2809.668149348753
2.896019825335946,195.90927912563802,-0.3098967281287015,1120.603402358227,-1.7437802981874335,2816.1458664992438
2.879762642001947,194.28984983801547,-0.3749254614646995,1122.22283164585,-1.8478262715250287,2825.8624422249804
2.8700083320015475,179.71498624941114,-0.4432056314674959,1123.8422609334725,-1.9421179348622246,2821.004154362112
2.8114824719991507,166.75955194842845,-0.5472516048050906,1130.3199780839636,-2.0006437948646214,2817.7652957868663
2.7952252886651507,163.5206933731838,-0.6382918314754864,1136.7976952344547,-2.114444078202616,2808.0487200611296
2.7757166686643524,161.90126408556034,-0.7163263114786824,1141.6559830973229,-2.2802673482094082,2816.1458664992438
2.7464537386631545,158.6624055103157,-0.7553435514802809,1143.2754123849454,-2.3843133215470034,2821.004154362112
2.707436498661556,155.42354693506968,-0.8561380881510763,1146.5142709601914,-2.413576251548202,2824.243012937358
2.6846764419939566,152.18468835982412,-0.9504297514882714,1148.133700247814,-2.140455571537015,2788.615568609657
2.6489106386591583,152.18468835982412,-1.0057041748238689,1151.3725588230595,-2.182724248205413,2770.801846445807
2.6098933986575608,158.6624055103157,-1.093492964827465,1161.0891345487962,-2.1307012615366157,2764.324129295316
2.567624721989163,169.998410523674,-1.1520188248298622,1169.1862809869094,-2.0461639081998193,2775.660134308675
2.5286074819875646,181.3344155370337,-1.220298994832659,1193.4777203012509,-1.987638048197422,2791.8544271849023
2.5090988619867653,191.0509912627699,-1.2333047414998584,1206.4331546022327,-1.9096035681942256,2795.0932857601483
2.486338805319166,204.0064255637517,-1.1552702614966623,1198.336008164119,-1.8770892015262275,2795.0932857601483
2.473333058651966,210.48414271424326,-1.1064987114946643,1193.4777203012509,-1.760037481521433,2786.996139322034
2.4603273119847673,218.58128915235693,-1.0414699781586676,1188.6194324383828,-1.7437802981874335,2786.996139322034
2.4440701286507682,207.2452841389977,-0.9634354981554707,1182.1417152878917,-1.6624943815174378,2777.2795635962975
2.473333058651966,194.28984983801547,-0.9049096381530743,1177.283427425023,-1.538939788179043,2767.5629878705613
2.548116101988363,161.90126408556034,-0.8333780314834778,1178.902856712646,-1.4218880681742485,2767.5629878705613
2.6001390886571603,144.08754192171045,-0.8008636648154788,1178.902856712646,-1.3633622081718517,2775.660134308675
2.505847425319965,221.8201477276025,-0.7325834948126824,1177.283427425023,-1.3438535881710525,2793.4738564725253
2.5708761586559623,226.6784355904706,-0.6903148181442837,1177.283427425023,-1.3373507148374526,2757.846412144825
2.6001390886571603,228.29786487809315,-0.631788958141887,1172.425139562155,-1.3015849115026543,2743.2715485562203
2.6716706953267577,231.53672345333916,-0.5602573514722895,1172.425139562155,-1.2950820381690544,2722.2189678171244
2.6879278786607568,229.9172941657157,-0.4367027581338956,1170.8057102745324,-1.2983334748358546,2699.546957790406
2.7171908086619547,231.53672345333916,-0.3749254614646995,1170.8057102745324,-1.3048363481694545,2667.1583720379513
2.739950865329554,231.53672345333916,-0.3359082214631002,1170.8057102745324,-1.3048363481694545,2634.7697862854957
2.7757166686643524,231.53672345333916,-0.3521654047971001,1201.5748667393646,-1.2950820381690544,2594.2840540949273
2.8114824719991507,231.53672345333916,-0.39443408146549785,1208.0525838898557,-1.2788248548350558,2552.178892616736
2.8407454020003495,231.53672345333916,-0.48547430813589365,1208.0525838898557,-1.2528133615006567,2508.4543018509216
2.866756895334748,231.53672345333916,-0.5440001681382904,1209.6720131774787,-1.2137961214990582,2455.013135359371
2.8895169520023476,231.53672345333916,-0.6252860848082875,1211.2914424651008,-2.143707008203815,2720.599538529502
2.866756895334748,216.96185986473392,-0.709823438145083,1214.5303010403468,-2.137204134870215,2689.8303820646693
2.8407454020003495,208.8647134266198,-0.8041151014822789,1214.5303010403468,-2.1274498248698155,2663.9195134627053
2.8082310353323514,197.52870841326148,-0.8951553281526738,1221.0080181908374,-2.1046897682022165,2642.86693272361
2.7757166686643524,184.57327411227925,-0.9634354981554707,1225.8663060537056,-2.0656725282006185,2626.672639847382
2.752956611996753,179.71498624941114,-1.0349671048250677,1225.8663060537056,-2.0461639081998193,2610.4783469711547
2.707436498661556,179.71498624941114,-1.1064987114946643,1225.8663060537056,-2.0299067248658202,2591.045195519682
2.642407765325558,178.09555696178813,-1.1942875014982604,1233.9634524918197,-2.0201524148654206,2582.948049081568
2.6196477086579604,176.47612767416558,-1.2625676715010572,1246.9188867928015,-1.977883738197023,2539.2234583157538
